13.95,5.30,1.43 
23.75,4.20,-1.28 
12.10,3.73,-4.01 
-9.67,9.64,-5.34 
-10.98,17.96,-7.34 
5.13,19.61,-9.18 
18.53,18.61,-11.49 
15.19,16.87,-12.50 
-0.81,17.73,-11.98 
-9.44,24.89,-11.90 
3.28,31.73,-13.02 
14.64,31.71,-16.93 
14.13,30.14,-19.17 
-5.36,27.64,-21.03 
-19.16,33.67,-19.69 
-7.26,35.03,-17.02 
18.87,31.53,-17.92 
25.28,27.42,-21.81 
10.27,26.00,-24.80 
-9.74,29.42,-28.01 
-8.25,32.51,-27.72 
13.20,28.98,-26.07 
16.33,28.17,-28.25 
4.76,26.54,-31.35 
-8.65,30.23,-33.03 
-11.90,37.25,-32.01 
-0.74,46.57,-29.51 
16.01,49.03,-29.81 
23.02,46.60,-32.62 
11.57,39.76,-35.87 
-7.36,37.06,-41.15 
-12.19,41.06,-43.28 
-6.94,50.58,-45.37 
6.42,52.78,-45.87 
8.87,47.06,-44.82 
1.72,45.70,-47.47 
2.29,47.48,-51.25 
4.15,54.22,-54.74 
7.39,60.25,-56.48 
12.03,60.51,-56.96 
1.64,56.38,-60.42 
-1.07,54.90,-64.41 
3.83,53.13,-65.26 
3.77,56.48,-63.67 
-4.16,58.78,-65.80 
-6.48,60.86,-69.75 
-3.13,64.93,-74.31 
8.91,64.84,-77.66 
26.38,61.71,-75.38 
31.11,51.56,-72.48 
30.71,42.32,-67.43 
2.70,39.01,-65.70 
-26.71,46.93,-61.95 
-28.80,54.92,-67.32 
-11.50,51.32,-71.35 
12.74,37.85,-71.57 
19.48,21.80,-58.94 
22.35,17.59,-35.11 
14.90,22.34,-23.67 
43.66,30.86,-21.90 
68.79,17.97,-26.04 
76.42,5.35,-23.17 
45.00,6.98,-13.31 
24.45,10.81,-2.27 
5.43,8.80,-1.17 
7.37,7.80,-6.76 
14.58,14.83,-6.91 
4.33,18.26,-0.01 
-2.95,5.94,13.64 
-3.58,-4.70,10.91 
13.60,-4.50,-5.83 
26.68,6.20,-16.50 
27.84,16.99,-5.26 
14.03,7.94,11.01 
29.98,-6.87,14.65 
30.88,-5.63,8.08 
2.61,-5.97,-10.59 
-17.68,7.18,-5.75 
-33.67,16.05,9.20 
-4.39,7.65,18.04 
22.58,-2.41,9.93 
24.88,-6.55,0.39 
15.84,-2.38,-5.87 
-4.68,1.07,-0.16 
-17.62,-0.27,7.04 
-0.65,-1.17,9.56 
18.58,-2.24,6.53 
20.48,-0.44,1.15 
13.17,-2.27,-1.31 
4.50,-2.17,2.05 
-2.86,-3.37,5.07 
-2.48,-3.04,5.11 
1.61,-2.15,2.95 
3.28,-3.05,1.75 
1.25,-4.17,3.29 
-7.85,-6.01,7.04 
-13.18,-6.65,9.24 
-8.98,-5.05,11.00 
-7.38,-4.82,10.71 
-6.97,-6.24,9.76 
-3.15,-10.58,11.70 
-14.95,-12.50,15.04 
-20.02,-12.68,17.79 
-13.85,-9.88,15.78 
-2.45,-7.68,15.91 
6.65,-9.75,14.75 
1.43,-19.54,13.56 
-12.87,-28.00,16.62 
-40.72,-29.19,28.60 
-24.08,-16.50,35.24 
3.39,-12.26,31.75 
32.71,-13.63,30.49 
55.31,-28.42,32.62 
29.40,-51.59,36.95 
-17.47,-54.55,43.20 
-35.62,-31.19,47.14 
-17.91,-11.02,39.06 
22.97,-20.09,28.22 
43.52,-42.70,28.97 
0.47,-60.00,36.65 
-36.90,-43.33,53.46 
-13.94,-18.88,62.69 
11.87,-16.20,51.56 
28.03,-26.84,32.83 
32.33,-48.35,29.41 
-32.77,-71.63,36.92 
-48.51,-54.20,61.40 
-28.95,-36.41,72.85 
17.80,-32.49,70.24 
29.02,-40.06,56.54 
22.53,-51.11,48.88 
-16.78,-61.92,51.35 
-9.13,-53.45,64.69 
32.84,-54.88,69.37 
70.10,-62.49,64.59 
47.37,-66.30,59.87 
-30.97,-49.25,54.59 
-60.39,-33.07,46.22 
-17.99,-46.50,43.99 
10.71,-72.04,55.58 
9.86,-73.42,48.27 
7.42,-58.20,43.55 
1.60,-51.80,46.86 
3.84,-36.41,56.65 
25.46,-32.29,65.01 
57.16,-43.65,64.97 
27.83,-58.00,53.70 
-9.82,-48.27,47.79 
-12.23,-34.85,45.50 
6.84,-32.72,48.53 
7.64,-31.63,49.41 
-7.27,-32.73,41.47 
-31.19,-26.62,34.63 
-10.51,-14.00,33.81 
12.79,-13.22,34.56 
14.93,-16.58,31.06 
-3.56,-21.75,23.66 
-13.30,-17.51,20.51 
0.90,-7.42,18.68 
24.82,-9.04,16.60 
21.19,-13.77,12.37 
-3.64,-13.63,7.58 
-13.01,-8.44,7.79 
-7.26,-1.55,9.79 
8.94,6.37,10.39 
13.93,4.69,4.65 
2.53,8.61,-0.36 
-4.92,11.96,-1.38 
4.77,13.39,1.04 
10.18,15.96,-0.47 
5.14,17.94,-5.23 
-8.02,17.42,-10.91 
-16.74,16.61,-12.30 
-10.34,22.28,-10.67 
13.19,23.09,-10.16 
21.39,29.67,-13.43 
12.90,32.26,-16.57 
0.68,31.48,-18.12 
-5.64,26.23,-19.18 
0.74,21.35,-19.55 
2.42,20.74,-21.12 
-1.88,25.85,-24.39 
-7.53,30.99,-25.43 
-6.68,34.93,-24.01 
2.96,34.66,-21.70 
14.77,28.41,-23.03 
14.09,26.28,-23.52 
5.89,26.81,-25.18 
-15.87,29.90,-27.25 
-24.90,35.87,-28.24 
-7.97,35.38,-27.93 
14.97,28.46,-27.49 
9.58,25.82,-29.52 
-10.75,28.69,-31.34 
-32.65,38.06,-32.67 
-16.40,53.90,-28.63 
18.09,47.15,-30.56 
24.81,28.02,-38.79 
0.29,18.22,-44.88 
-34.81,28.83,-45.75 
-40.11,51.41,-43.66 
-3.36,62.48,-38.48 
31.45,52.89,-42.33 
37.55,36.29,-47.14 
9.78,28.49,-53.37 
-23.32,41.94,-55.73 
-39.90,64.84,-52.85 
-10.97,69.15,-49.54 
32.52,47.04,-46.56 
23.25,29.74,-56.19 
-12.90,37.06,-66.39 
-26.94,58.90,-65.51 
-12.87,75.47,-59.49 
13.57,72.06,-53.51 
33.05,53.38,-54.62 
17.11,37.36,-68.51 
-5.21,34.34,-74.38 
-18.58,44.98,-70.59 
-6.66,54.78,-64.51 
5.84,52.92,-58.60 
7.43,42.90,-57.76 
13.81,37.88,-62.33 
14.09,36.70,-66.21 
28.42,34.26,-65.43 
26.76,30.12,-58.71 
9.39,30.05,-45.70 
2.59,34.12,-39.46 
15.86,28.61,-43.18 
61.55,19.68,-42.53 
106.65,19.71,-27.29 
107.16,13.80,-9.37 
84.85,1.58,-2.63 
49.77,-1.65,-4.53 
37.39,-2.61,-11.44 
27.17,5.51,-4.97 
7.19,13.71,11.96 
-15.67,12.57,16.02 
-53.18,3.73,13.37 
-48.57,0.28,1.76 
-23.90,8.64,-11.70 
7.37,21.62,-5.81 
12.18,17.51,7.64 
34.48,-2.53,17.27 
47.35,-12.13,10.92 
40.04,-14.96,-3.78 
13.37,-3.31,-10.47 
-17.79,11.93,-0.10 
-28.00,16.86,12.46 
-4.83,1.74,7.62 
5.72,-8.56,-2.02 
7.02,-5.28,-7.22 
-4.69,1.85,-1.75 
-2.68,4.14,9.35 
13.57,-2.39,12.24 
26.48,-10.49,7.85 
13.08,-11.95,-2.94 
-6.83,-0.67,-4.71 
-20.90,6.02,0.66 
-16.13,2.72,5.95 
5.40,-5.98,4.77 
14.45,-11.04,3.44 
8.58,-8.97,2.91 
-2.87,-3.10,5.09 
-4.45,-2.27,8.39 
1.63,-3.89,11.03 
0.65,-7.20,9.46 
-10.74,-5.31,7.56 
-20.63,-6.44,7.03 
-25.90,-6.42,7.88 
-19.16,-6.62,10.75 
-19.21,-9.62,13.70 
-15.94,-10.97,17.88 
-18.42,-12.38,21.47 
-17.87,-16.32,24.20 
-23.65,-22.38,24.65 
-32.71,-26.01,29.47 
-31.56,-26.99,31.47 
-18.11,-21.80,35.04 
-3.58,-16.53,37.40 
9.83,-19.39,41.76 
6.15,-26.09,47.04 
-23.58,-36.85,50.65 
-37.87,-34.41,44.68 
-25.09,-28.27,36.78 
12.65,-24.72,32.62 
35.69,-32.64,36.45 
38.33,-42.01,44.42 
11.64,-47.31,42.95 
4.65,-48.82,41.91 
1.58,-46.78,47.29 
13.97,-41.81,52.43 
9.75,-36.52,41.12 
13.87,-37.36,31.62 
18.16,-43.52,33.49 
4.10,-55.43,47.14 
-24.57,-59.80,63.33 
-7.62,-55.40,66.20 
15.86,-46.46,56.27 
26.36,-37.19,48.59 
23.49,-34.23,42.14 
11.23,-38.76,43.15 
-7.90,-47.63,44.05 
-7.39,-57.40,52.05 
-8.94,-43.28,52.48 
29.34,-41.52,39.73 
50.52,-54.39,33.85 
25.14,-71.80,34.36 
-14.65,-75.75,43.93 
-31.84,-59.07,50.77 
-13.55,-42.35,44.31 
15.60,-39.84,38.88 
32.91,-43.55,41.29 
23.55,-44.35,42.56 
19.19,-46.82,41.30 
12.19,-47.25,43.85 
7.75,-33.78,45.41 
5.40,-23.34,42.28 
-6.57,-20.42,36.94 
-12.08,-20.96,35.50 
2.38,-26.04,35.52 
16.58,-28.27,31.93 
14.07,-27.08,30.28 
-1.38,-19.30,27.44 
-15.04,-13.42,25.64 
-9.26,-13.26,26.57 
-2.68,-12.96,24.42 
-9.74,-10.50,16.98 
-14.77,-4.47,14.82 
-4.95,4.25,16.24 
12.52,4.93,18.53 
23.35,6.28,16.42 
22.30,5.18,10.53 
6.09,2.64,2.60 
-15.24,3.87,-3.66 
-26.00,5.50,-3.18 
-23.67,12.17,0.36 
0.42,18.90,0.24 
19.55,15.97,-5.15 
16.42,14.43,-9.14 
8.33,14.87,-9.26 
5.03,16.63,-9.64 
-0.63,18.58,-12.30 
-3.15,18.06,-15.26 
-4.75,18.70,-17.52 
-5.58,20.28,-17.38 
-4.83,24.60,-16.91 
0.16,30.26,-16.05 
4.15,38.61,-17.81 
17.31,38.46,-20.19 
25.69,31.15,-21.08 
9.98,27.73,-24.16 
-3.99,29.47,-28.68 
-0.17,30.25,-29.09 
3.92,30.66,-30.41 
-0.11,32.29,-34.44 
-3.48,31.90,-34.80 
-12.28,34.93,-35.03 
-2.55,41.09,-33.90 
12.32,47.68,-32.39 
18.47,50.40,-34.79 
14.00,47.93,-38.93 
2.19,43.36,-40.34 
-8.19,47.35,-42.15 
-5.47,50.89,-43.80 
1.86,56.49,-46.24 
0.62,49.12,-50.15 
-11.74,41.27,-54.18 
-22.26,42.58,-52.21 
-25.84,55.74,-50.34 
-10.45,71.25,-50.24 
11.64,73.01,-53.20 
19.55,56.60,-57.38 
4.32,37.39,-62.31 
-18.57,33.42,-65.76 
-24.71,48.05,-64.93 
-20.65,61.76,-63.78 
-20.36,68.00,-61.54 
-24.20,64.75,-65.22 
-18.02,57.44,-66.38 
7.57,53.59,-66.74 
25.00,47.74,-64.85 
24.45,43.56,-65.32 
12.76,44.64,-72.01 
13.25,38.69,-78.76 
16.74,26.00,-75.84 
12.56,26.19,-67.90 
1.66,30.48,-54.51 
-9.42,39.36,-44.56 
0.84,40.00,-46.22 
20.04,32.67,-53.31 
45.57,22.60,-50.96 
60.29,18.22,-39.41 
59.31,23.16,-24.77 
38.58,21.74,-11.72 
25.97,16.66,-8.16 
7.26,15.01,-13.67 
14.04,15.10,-13.28 
30.58,17.10,-2.70 
31.40,9.79,8.94 
9.20,-1.60,18.39 
-25.96,-2.94,14.22 
-27.41,5.12,-3.78 
-9.93,15.07,-13.87 
12.64,24.32,-2.53 
37.64,8.93,13.30 
44.62,-6.59,12.68 
33.34,-14.75,3.33 
1.20,-11.01,-6.56 
-23.71,8.70,-3.29 
-24.10,18.48,7.50 
8.30,8.69,4.69 
27.78,-3.66,-3.58 
27.71,-2.41,-2.68 
8.24,-0.29,6.80 
2.21,-1.86,11.73 
-3.38,-5.68,9.18 
-7.62,-5.19,-2.07 
-16.98,3.35,-5.67 
-19.94,10.11,0.74 
-1.44,6.63,10.46 
22.74,-7.20,10.14 
28.73,-13.63,3.98 
8.03,-9.19,-3.20 
-13.16,1.80,-3.70 
-21.41,4.06,-1.75 
9.45,-1.43,5.70 
26.58,-7.86,5.20 
20.53,-8.35,3.85 
8.56,-7.23,4.48 
-5.70,-4.09,7.53 
-16.69,-2.58,9.29 
-12.95,-3.59,8.37 
4.77,-8.01,6.98 
17.31,-11.72,8.11 
20.64,-15.55,11.32 
-2.37,-14.82,17.79 
-30.05,-12.12,25.07 
-34.66,-8.29,20.74 
-16.54,-9.37,15.49 
13.69,-18.61,16.49 
40.79,-30.46,20.16 
38.52,-37.31,23.84 
-1.21,-39.01,32.95 
-2.23,-30.10,35.00 
15.26,-28.84,33.27 
41.19,-35.72,35.95 
39.58,-38.78,44.86 
5.68,-36.23,48.56 
-18.25,-28.99,40.57 
-4.63,-32.70,31.70 
17.71,-39.11,29.72 
21.83,-35.94,39.85 
5.77,-28.01,48.08 
3.43,-32.13,43.27 
6.06,-43.49,37.01 
12.19,-50.90,33.90 
14.91,-53.10,35.38 
17.17,-46.87,37.78 
14.29,-42.56,40.94 
7.02,-48.15,47.18 
-0.17,-52.26,56.42 
23.08,-53.78,61.78 
10.19,-58.12,59.73 
10.39,-42.44,59.20 
-3.18,-50.23,53.44 
-5.82,-52.61,55.67 
-1.59,-57.07,58.85 
0.77,-50.06,53.73 
21.00,-46.50,49.99 
41.39,-53.65,50.05 
43.54,-58.46,54.30 
3.06,-55.39,53.17 
-12.05,-40.46,43.46 
-13.00,-44.81,39.61 
-18.72,-44.73,46.77 
-5.70,-31.45,53.90 
6.64,-26.84,46.78 
16.04,-29.57,40.04 
13.26,-37.45,40.62 
11.43,-40.87,47.61 
8.59,-33.34,52.92 
-13.81,-24.85,51.37 
-15.62,-22.88,39.14 
1.57,-35.45,32.92 
7.25,-42.88,34.98 
0.38,-35.45,37.04 
-11.58,-19.62,35.09 
-8.37,-13.69,34.31 
3.57,-17.07,34.59 
14.88,-20.59,31.55 
16.00,-20.06,29.81 
2.06,-13.19,27.27 
-15.52,-7.04,24.19 
-16.36,-2.44,22.66 
3.05,-5.94,22.01 
17.45,-11.20,19.47 
5.78,-12.33,13.07 
-11.19,-4.99,11.24 
-19.16,5.48,8.37 
-0.03,8.38,5.46 
11.83,5.38,1.98 
3.34,0.99,-1.75 
-10.20,3.93,-2.79 
-7.45,11.09,-1.09 
6.15,15.94,-1.76 
12.81,18.08,-4.77 
5.40,15.53,-7.26 
-7.01,15.87,-7.28 
-12.78,19.58,-7.64 
-4.87,23.18,-7.78 
1.16,25.44,-9.96 
-3.97,26.40,-11.83 
-16.68,29.15,-12.19 
-6.57,30.67,-10.27 
10.01,34.38,-11.09 
18.67,35.19,-14.21 
9.60,33.80,-16.94 
-3.59,34.08,-19.86 
-10.10,32.86,-21.93 
-6.81,33.67,-24.30 
2.12,32.32,-24.71 
4.30,36.16,-25.00 
4.29,38.58,-25.02 
1.23,38.54,-25.54 
-10.36,38.99,-29.15 
-17.94,44.22,-30.99 
-4.87,46.66,-29.38 
13.45,44.63,-29.20 
14.10,40.64,-30.91 
-5.67,39.09,-34.68 
-26.34,42.00,-38.50 
-28.03,45.18,-40.44 
1.06,46.14,-36.16 
18.39,41.44,-37.37 
9.31,33.53,-41.60 
-10.68,35.88,-44.59 
-25.27,49.68,-44.89 
-21.29,60.05,-44.44 
-0.92,51.62,-47.54 
-3.61,36.67,-51.40 
-24.08,37.76,-52.24 
-29.19,57.06,-50.83 
-6.58,72.11,-49.90 
18.97,67.73,-47.98 
31.80,44.60,-49.31 
2.90,28.38,-60.50 
-28.31,33.38,-69.05 
-42.03,53.01,-71.12 
-14.23,64.96,-64.16 
19.87,51.85,-56.73 
27.51,32.89,-58.12 
21.58,28.12,-66.88 
14.55,39.27,-70.01 
7.87,47.48,-66.62 
-0.08,49.64,-53.95 
3.55,40.98,-46.71 
14.30,32.81,-56.02 
31.66,31.76,-73.96 
36.15,31.61,-77.96 
25.92,35.59,-68.96 
27.58,39.94,-49.61 
44.03,30.46,-40.44 
57.52,18.70,-35.41 
59.64,15.03,-25.28 
41.61,20.29,-7.64 
3.31,19.61,3.43 
-22.52,11.27,6.01 
-13.48,9.21,1.93 
10.41,12.14,-3.20 
16.38,14.95,-2.74 
12.77,10.64,3.23 
10.39,5.44,3.11 
13.28,-2.88,-1.86 
11.25,-4.17,-7.17 
9.40,7.24,-5.20 
3.29,15.74,2.78 
9.34,11.77,9.78 
13.54,-2.23,10.92 
-3.50,-17.37,5.37 
-11.10,-8.79,-8.28 
-11.33,19.73,-10.68 
-5.79,27.76,1.67 
25.81,1.61,14.39 
47.93,-20.30,12.95 
25.83,-25.48,2.16 
-0.37,-1.69,-9.06 
-23.27,19.32,-0.80 
-29.16,16.83,11.14 
7.13,-1.22,14.54 
14.73,-9.98,6.31 
6.19,-5.77,-6.85 
-4.19,2.43,-7.84 
-9.82,8.17,-1.81 
-1.27,4.40,4.60 
15.77,-6.73,6.59 
16.68,-8.29,4.10 
0.68,-3.95,-1.02 
-8.05,3.13,-1.87 
-5.99,1.87,4.19 
-0.63,-1.46,6.77 
2.93,-2.73,2.85 
6.94,-3.17,-1.66 
12.73,-3.66,-1.05 
15.74,-5.40,4.10 
11.40,-5.68,7.24 
4.82,-8.03,7.32 
-4.08,-5.60,6.39 
-9.59,-1.91,6.05 
-8.86,-2.91,7.35 
-3.99,-6.46,10.34 
-0.94,-10.00,14.30 
-4.66,-12.58,15.67 
-17.06,-15.30,11.91 
-19.84,-15.74,10.92 
-13.21,-16.53,15.75 
-12.07,-15.66,23.79 
-13.03,-15.57,30.86 
-9.42,-16.49,28.37 
-3.94,-18.52,23.55 
9.81,-23.49,21.66 
14.19,-29.11,27.49 
-28.69,-34.32,43.38 
-38.10,-20.82,50.40 
-33.32,-18.24,41.82 
19.06,-23.98,33.23 
64.44,-38.21,29.30 
58.74,-46.26,34.92 
16.29,-45.26,56.45 
-4.45,-30.01,66.83 
-16.36,-20.32,52.36 
-10.08,-27.91,28.16 
-0.75,-33.22,22.95 
3.52,-36.93,36.22 
-13.50,-35.89,64.30 
-2.68,-26.29,72.27 
1.34,-33.43,60.94 
3.48,-49.65,43.62 
-22.92,-55.63,43.69 
-19.59,-46.82,61.61 
7.74,-35.80,69.82 
49.64,-39.84,61.56 
64.39,-56.42,51.35 
34.48,-71.37,48.78 
3.05,-65.91,49.67 
-9.44,-58.12,55.43 
-8.80,-48.64,62.94 
4.61,-43.57,60.27 
16.73,-46.59,51.53 
9.69,-49.04,47.01 
-6.17,-47.98,47.99 
-6.57,-43.05,59.58 
2.58,-32.68,70.40 
21.34,-30.00,66.07 
33.74,-39.17,52.10 
15.83,-54.50,41.87 
-14.26,-56.03,45.64 
-17.27,-42.99,48.54 
7.48,-34.62,43.33 
29.20,-39.95,40.92 
3.02,-48.84,39.53 
-16.23,-37.69,38.20 
-14.08,-35.08,34.82 
1.89,-32.94,33.96 
11.61,-27.62,41.20 
4.15,-13.43,40.75 
-5.00,-7.23,32.42 
2.24,-10.13,28.94 
23.13,-13.30,29.93 
27.57,-14.17,28.71 
8.85,-13.63,22.72 
-18.05,-12.93,17.07 
-24.31,-13.46,13.55 
-16.78,-12.26,12.75 
-8.14,-6.12,11.82 
-2.83,0.45,11.53 
-0.58,8.06,10.10 
0.87,13.56,8.49 
1.55,16.64,6.63 
7.45,16.41,5.11 
12.59,13.83,1.95 
7.95,10.02,-2.27 
-2.57,10.63,-3.98 
-11.79,14.38,-6.30 
-8.49,13.68,-8.07 
1.51,13.74,-10.07 
6.07,12.67,-11.81 
-6.16,18.32,-13.38 
-16.94,27.74,-13.67 
-8.16,35.32,-11.73 
10.96,36.63,-9.66 
17.71,36.60,-9.41 
8.62,36.00,-12.50 
-3.59,36.52,-14.86 
-3.73,33.56,-15.47 
-1.35,32.96,-14.67 
-5.01,34.83,-17.31 
-8.95,37.70,-21.78 
-2.39,35.90,-22.60 
11.93,32.93,-20.57 
16.26,31.96,-20.85 
5.42,36.80,-23.06 
-5.76,37.13,-24.41 
-20.32,35.15,-27.64 
-11.88,33.93,-27.52 
5.22,33.47,-25.80 
17.08,33.35,-25.64 
10.76,35.80,-27.44 
-0.02,36.89,-29.96 
-3.45,34.52,-32.41 
-1.71,34.64,-33.15 
4.87,37.93,-34.51 
4.03,39.65,-36.65 
-8.42,38.89,-39.76 
-15.18,39.96,-40.22 
-10.58,35.76,-41.78 
-9.78,34.99,-42.04 
-6.08,42.23,-42.24 
-3.18,46.67,-43.00 
0.13,46.92,-44.96 
2.70,40.78,-46.63 
-11.06,37.06,-51.09 
-25.10,42.14,-54.76 
-24.65,48.35,-54.38 
-7.16,53.61,-50.01 
8.01,52.49,-51.17 
7.14,46.45,-55.67 
-4.13,41.42,-60.89 
-8.55,39.53,-64.45 
-7.41,39.32,-68.57 
-9.03,37.13,-68.48 
-18.32,35.03,-65.03 
-19.42,42.14,-61.58 
-2.49,51.47,-64.51 
10.53,47.09,-70.39 
12.10,38.46,-70.45 
16.16,31.38,-61.09 
13.61,34.06,-55.81 
6.44,35.07,-59.44 
2.21,34.00,-65.86 
13.71,28.93,-63.31 
31.63,26.12,-58.82 
50.01,26.52,-53.75 
57.75,22.49,-49.93 
53.81,17.68,-43.69 
43.32,14.43,-39.41 
37.28,14.05,-32.82 
49.06,18.83,-23.81 
51.87,19.77,-14.36 
52.52,11.68,0.59 
55.63,-2.32,1.50 
63.75,-3.39,-2.07 
69.43,1.12,-3.90 
55.92,1.88,-1.90 
36.56,2.37,4.69 
8.13,0.22,0.48 
-7.53,-0.30,-5.22 
-3.65,18.12,-8.31 
1.13,21.70,-0.89 
17.80,8.25,11.37 
29.63,-9.10,12.95 
13.57,-17.68,1.69 
-0.42,-2.76,-11.81 
-4.37,17.24,-0.74 
-13.41,18.25,8.37 
3.34,-0.47,13.50 
27.00,-11.91,5.23 
30.90,-11.08,-0.91 
17.00,-1.91,2.31 
-22.54,4.69,6.83 
-37.68,7.68,5.59 
-19.33,4.16,-0.41 
11.05,-0.39,-4.13 
23.92,-0.09,1.49 
21.51,0.83,7.91 
10.77,-2.41,7.03 
11.19,-7.55,-1.34 
13.68,-9.07,-4.41 
5.72,-6.49,-0.80 
-14.14,1.99,8.05 
-29.65,8.64,9.98 
-21.65,5.03,5.98 
-1.91,-2.67,0.19 
10.45,-5.49,1.11 
8.03,-5.19,4.77 
-2.52,-1.68,6.14 
-5.42,-2.49,4.16 
-3.30,-4.33,2.33 
-3.70,-8.21,4.59 
-5.15,-8.75,10.48 
-10.87,-6.78,13.84 
-18.65,-6.91,14.11 
-25.85,-9.08,14.13 
-26.00,-9.36,15.49 
-31.10,-9.68,16.92 
-31.19,-10.42,20.36 
-28.81,-11.91,20.97 
-25.88,-11.28,20.88 
-11.99,-13.34,19.53 
0.88,-18.20,19.67 
4.90,-22.46,23.55 
-1.78,-26.72,34.30 
-12.72,-22.41,38.97 
-23.44,-16.42,37.35 
-8.78,-20.23,34.77 
13.77,-27.74,32.27 
7.45,-31.89,34.46 
-7.23,-26.72,39.41 
-18.46,-15.40,40.10 
-11.23,-20.72,37.81 
14.65,-31.04,39.15 
18.19,-37.04,37.43 
-16.74,-34.78,37.50 
-15.99,-26.76,39.56 
-0.43,-34.82,40.51 
5.68,-37.07,46.97 
-1.58,-37.89,58.40 
10.82,-35.10,56.69 
4.58,-29.54,42.80 
2.16,-28.59,36.36 
6.24,-33.19,37.59 
-4.94,-41.33,49.46 
-5.55,-39.74,65.03 
6.27,-38.82,58.62 
3.58,-35.52,44.60 
15.11,-36.09,32.14 
12.79,-45.30,30.36 
-9.74,-46.01,34.78 
-14.25,-43.07,45.01 
1.23,-43.01,54.01 
3.81,-43.10,54.60 
4.16,-41.16,49.56 
-7.33,-36.15,38.95 
-1.55,-35.43,29.40 
-4.22,-39.78,30.46 
-15.16,-40.64,34.94 
9.46,-35.57,45.12 
33.80,-40.49,51.43 
39.97,-48.56,49.95 
27.90,-48.36,39.67 
14.30,-47.19,33.59 
-12.03,-42.94,28.92 
-8.05,-34.97,33.01 
6.70,-35.65,38.75 
-0.39,-34.30,39.41 
-7.35,-26.55,35.53 
0.01,-22.52,29.37 
10.58,-25.07,30.05 
14.73,-26.00,35.12 
2.56,-25.46,36.51 
-7.15,-21.45,33.41 
-6.78,-23.07,29.66 
-6.80,-19.22,29.93 
1.02,-15.25,29.44 
-1.71,-14.04,24.95 
-10.94,-13.11,20.74 
-16.98,-9.77,20.92 
-1.85,-4.04,21.20 
11.02,-0.90,20.80 
12.65,1.44,17.17 
7.08,-0.06,11.98 
-7.61,-3.49,6.01 
-10.75,-1.94,5.04 
-6.08,-2.97,5.99 
-7.27,3.13,6.05 
-15.65,9.82,3.91 
-17.87,15.19,2.43 
-1.52,17.67,3.27 
14.26,14.66,3.46 
12.33,17.93,0.92 
0.21,19.54,-3.55 
-11.21,20.89,-5.64 
-12.87,20.92,-5.76 
-6.16,20.95,-6.09 
4.79,20.14,-8.51 
-1.32,22.98,-11.37 
-5.93,26.45,-11.05 
-5.42,30.05,-10.30 
-5.19,35.27,-11.98 
3.42,36.28,-12.74 
7.46,34.03,-12.10 
3.92,34.57,-12.16 
-1.96,35.90,-12.70 
-7.50,38.86,-15.37 
0.82,37.12,-17.31 
11.97,32.78,-18.28 
15.68,27.62,-19.29 
6.56,23.91,-20.74 
-5.52,27.80,-22.28 
-9.41,32.75,-22.33 
-4.02,33.10,-23.28 
-1.24,27.30,-26.51 
-11.82,25.91,-26.57 
-18.77,27.53,-24.71 
-7.52,35.91,-22.44 
23.98,38.46,-20.24 
40.42,35.73,-22.70 
27.89,30.26,-29.55 
-7.70,26.11,-37.22 
-30.98,30.40,-38.42 
-19.50,34.26,-34.07 
14.50,39.41,-28.34 
22.19,30.08,-33.87 
3.93,23.93,-41.55 
-16.55,27.73,-43.93 
-22.52,42.20,-39.67 
-7.29,54.16,-36.54 
21.13,55.25,-34.79 
29.72,42.86,-40.65 
10.19,32.20,-48.24 
-5.91,32.87,-50.83 
-20.39,43.58,-50.33 
-11.94,56.16,-47.72 
2.65,57.41,-48.47 
16.15,44.38,-51.93 
11.97,27.18,-53.63 
-11.42,29.56,-56.22 
-14.54,46.96,-59.51 
2.88,61.15,-58.89 
20.85,53.93,-60.07 
26.77,35.01,-61.54 
17.63,27.56,-63.75 
8.19,33.91,-66.65 
7.55,39.13,-66.44 
23.29,39.35,-60.57 
26.58,28.35,-57.11 
17.02,21.50,-55.00 
0.06,20.52,-55.26 
0.65,28.58,-56.85 
20.42,30.25,-51.47 
47.25,24.11,-42.59 
45.17,15.64,-37.38 
36.26,12.81,-35.25 
29.55,16.58,-29.73 
24.97,21.48,-15.23 
20.59,18.14,-1.49 
22.33,10.90,2.65 
13.83,8.52,-3.40 
16.59,12.23,-11.64 
27.92,15.80,-14.94 
48.12,13.82,-10.30 
54.39,3.97,-1.17 
49.23,-2.33,1.29 
32.61,-3.22,-7.55 
16.70,5.70,-11.00 
5.28,13.73,-0.76 
9.58,10.64,9.59 
9.86,0.84,11.87 
5.83,-7.60,0.49 
7.61,-0.15,-7.41 
9.08,16.22,-2.22 
8.73,12.77,6.57 
15.35,0.35,7.67 
21.68,-11.20,1.50 
12.22,-8.10,-7.05 
-1.36,5.94,-2.48 
-7.99,12.80,6.51 
-14.17,9.21,8.16 
5.31,-0.68,5.69 
15.31,-6.30,0.65 
4.96,-4.79,-7.23 
-9.56,8.26,-4.21 
-14.75,11.61,5.64 
-1.12,4.11,9.23 
18.58,-9.04,4.54 
20.77,-11.25,-3.83 
11.98,-1.45,-5.64 
0.15,10.48,0.80 
-5.44,8.58,5.41 
3.86,-1.68,5.62 
13.06,-9.10,1.62 
6.06,-8.38,-0.68 
-10.77,2.78,0.97 
